-30.9705 26.913 [33, 12, 165, 4, 3, 41]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-232.7665 103.0565 [98, 20, 150, 17, 29, 154]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-232.7665 103.0565 [98, 20, 150, 17, 29, 154]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-232.7665 103.0565 [98, 20, 150, 17, 29, 154]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-232.7665 103.0565 [98, 20, 150, 17, 29, 154]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-232.7665 103.0565 [98, 20, 150, 17, 29, 154]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-232.7665 103.0565 [98, 20, 150, 17, 29, 154]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-232.7665 103.0565 [98, 20, 150, 17, 29, 154]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-232.7665 103.0565 [98, 20, 150, 17, 29, 154]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-232.7665 103.0565 [98, 20, 150, 17, 29, 154]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-232.7665 103.0565 [98, 20, 150, 17, 29, 154]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-232.7665 103.0565 [98, 20, 150, 17, 29, 154]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
-201.3513 49.9338 [94, 18, 93, 7, 13, 83]
-210.682 52.5445 [96, 20, 72, 20, 11, 91]
-43.7618 5.6243 [19, 28, 14, 1, 0, 7]
-82.4674 5.9374 [7, 33, 19, 8, 1, 6]
-110.9347 21.5372 [1, 39, 4, 1, 16, 77]
-239.2509 62.4734 [100, 20, 95, 49, 90, 85]


-27.695 5.245 [27, 15, 10, 2, 4, 10]
-228.1738 59.6163 [98, 21, 147, 37, 8, 81]
-106.7584 19.3684 [78, 14, 23, 6, 6, 10]
-36.2672 5.3872 [22, 26, 3, 2, 0, 12]
-201.2202 44.4027 [96, 19, 36, 71, 16, 67]
-111.4105 24.4005 [79, 36, 44, 2, 5, 18]
-150.0866 25.0366 [87, 25, 27, 22, 6, 14]
-106.4566 13.2791 [2, 41, 89, 13, 3, 5]
-186.6884 27.8884 [92, 20, 40, 0, 11, 20]
-159.3033 27.6133 [89, 22, 48, 42, 2, 6]
-102.7084 6.5184 [2, 38, 12, 16, 1, 6]
